0.0,0.0
-0.7544382025336906,-0.9135936843598664
-1.482360718014308,-1.5873347713016326
-1.539694049608166,-2.45945556513184
-2.140874519509289,-1.468100590839024
-1.3828050857258767,-2.02086912153064
-1.9444442304377798,-2.383368343451917
-1.706755352217213,-2.993832502810863
-2.1119201981929003,-2.0528975626591537
-1.96776582658691,-1.296290266962799
-1.2893494029302377,-1.5593816653925816
-2.1480703349013854,-1.9385045919625368
-2.256791361880217,-2.474630875636216
-2.4095878317534556,-3.050869683478014
-1.7568804002481386,-2.1453138448571987
-1.9176272680885682,-2.9116021197832014
-1.3025298865706543,-2.1894914450089464
-1.1008169690381626,-2.8351059376446006
-1.3569021122611469,-2.7994988935385265
-0.8847900889957718,-3.2732783405319066
-0.8039807560458674,-2.827979047653719
0.033811364507470576,-3.7205887459287945
0.1574836780641351,-3.792025750665845
0.285342845735151,-4.244895544897152
0.011143917232643408,-4.988399476911277
-0.566313394359381,-5.98454254479466
-0.2716831817168486,-5.323889340022302
-0.8717481665775131,-5.4071856696986424
-1.0135262546760075,-5.082344978748376
-0.5471536989261093,-4.19728453375163
-0.04669893638915812,-3.492652003564296
-0.9578011310753485,-2.730652730928297
-0.18675529872055463,-2.223613477437655
-0.4119148829055177,-2.109045579121806
0.4099845442941632,-1.6717491717575903
0.2383909927439638,-2.4018012578043857
0.7833057756248342,-2.5572347624354417
0.1806286767029276,-1.967447045795233
0.12946478868064737,-1.258657236043796
0.20354689120214486,-1.2367501363966467
0.5616248146076146,-2.1050099143134555
0.5295778527279446,-1.2714590487194466
-0.25098078828907333,-1.8032313727981948
0.13046869739931655,-1.732736134668733
0.440060289205912,-1.8447273970215932
1.3170544173119803,-2.661554874102903
2.2092295726380673,-2.4625477582424153
1.3333574571965707,-1.7176648602980489
1.632003873218156,-1.410376707729706
1.1648033587479576,-1.1251397008782271
1.9099656386705228,-0.24948054269437814
2.789578610072004,0.18462238310600376
3.2215210541910793,0.19236753250433924
3.9727765362717666,-0.33150029360306466
4.920805821699878,0.17669136688441767
4.597601559221754,-0.04474911569120188
4.496320364554254,-0.3437184457847493
3.751901755077366,-0.9488943808244502
3.9148683903286527,-0.77491916385084
3.495284168205102,-0.9927884160577244
3.504215450891176,-0.6181659249326006
3.5200083668920232,-0.2571449440636442
2.6025126069569513,-0.8788464717190705
2.907021835344037,-1.6203432275914635
3.213042828873617,-0.7014286770396655
2.967402871772408,-1.3113655489237634
2.071573410725259,-0.588945855631575
2.5956433859893173,-0.8307379654757153
